TransitRouteId;StopId;Id;Direction;Name;x;y;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;Day
23216162;2394.link:156494601_0;2394;entrance;УЛ. ЧАПЫГИНА;684451.34344662;6653006.336489803;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
23216162;2394.link:156494601_0;2394;exit;УЛ. ЧАПЫГИНА;684451.34344662;6653006.336489803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;4493.link:156494618_0;4493;entrance;УЛ. ПРОФЕССОРА ПОПОВА;684544.0382083808;6652790.878116409;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
23216162;4493.link:156494618_0;4493;exit;УЛ. ПРОФЕССОРА ПОПОВА;684544.0382083808;6652790.878116409;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
23216162;19096.link:31387542_0_r;19096;entrance;СТАНЦИЯ МЕТРО "ЧКАЛОВСКАЯ";683801.6839409757;6651654.03530739;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
23216162;19096.link:31387542_0_r;19096;exit;СТАНЦИЯ МЕТРО "ЧКАЛОВСКАЯ";683801.6839409757;6651654.03530739;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23216162;18106.link:172948680_0;18106;entrance;ВВЕДЕНСКАЯ УЛ.;684163.4774183625;6651273.941010347;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
23216162;18106.link:172948680_0;18106;exit;ВВЕДЕНСКАЯ УЛ.;684163.4774183625;6651273.941010347;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
23216162;18109.link:174930516_0;18109;entrance;УЛ. КРАСНОГО КУРСАНТА;683880.4020761596;6650890.036965233;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23216162;18109.link:174930516_0;18109;exit;УЛ. КРАСНОГО КУРСАНТА;683880.4020761596;6650890.036965233;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23216162;18077.link:303807439_0;18077;entrance;СТ. МЕТРО "СПОРТИВНАЯ";683872.72932157;6650592.482531189;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
23216162;18077.link:303807439_0;18077;exit;СТ. МЕТРО "СПОРТИВНАЯ";683872.72932157;6650592.482531189;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
23216162;18594.link:31370028_0_r;18594;entrance;ПЕР. ТАЛАЛИХИНА;684083.7614186576;6650482.856672518;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
23216162;18594.link:31370028_0_r;18594;exit;ПЕР. ТАЛАЛИХИНА;684083.7614186576;6650482.856672518;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
23216162;18595.link:23546991_0;18595;entrance;МЫТНИНСКАЯ НАБ.;684409.5103036922;6650307.241175372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;18595.link:23546991_0;18595;exit;МЫТНИНСКАЯ НАБ.;684409.5103036922;6650307.241175372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;18575.link:31366365_1;18575;entrance;БИРЖЕВАЯ ПЛ.;684568.6094194365;6649821.012765112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;18575.link:31366365_1;18575;exit;БИРЖЕВАЯ ПЛ.;684568.6094194365;6649821.012765112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;1477.link:237296237_0;1477;entrance;ДВОРЦОВАЯ НАБ.;684988.2721628387;6649220.100015403;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
23216162;1477.link:237296237_0;1477;exit;ДВОРЦОВАЯ НАБ.;684988.2721628387;6649220.100015403;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
