TransitRouteId;Departure/vehicleRefId;StopDeparture;DepartureTime;StopArrival;ArrivalTime;Passengers
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;4bfd458c-bbf7-431e-ab97-267e64981ba5;3608.0;00b25d55-8d51-4b06-a393-43cfb214b016;3622.0;52
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;00b25d55-8d51-4b06-a393-43cfb214b016;3625.0;10f3cfd3-bf19-419d-b620-22d9b6d2ad1a;3635.0;53
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;10f3cfd3-bf19-419d-b620-22d9b6d2ad1a;3638.0;809bf0e1-d129-437a-a75f-33630c21d882;3707.0;54
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;809bf0e1-d129-437a-a75f-33630c21d882;3710.0;1eb09fde-676c-4be6-995d-be9bcbb33691;3772.0;54
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;1eb09fde-676c-4be6-995d-be9bcbb33691;3776.0;13b130a0-0940-473f-a511-fde471dc76fa;3786.0;56
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;13b130a0-0940-473f-a511-fde471dc76fa;3786.0;421fee06-8570-4271-a4c8-a96add55f5fa;3880.0;56
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;421fee06-8570-4271-a4c8-a96add55f5fa;3888.0;1add3680-f681-4a50-a627-a10e47c23664;4008.0;61
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;1add3680-f681-4a50-a627-a10e47c23664;4018.0;03fdf614-52f3-47b3-9731-e6f70e0dd066;4088.0;76
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;03fdf614-52f3-47b3-9731-e6f70e0dd066;4091.0;0a4959a6-8e47-47ff-9328-4a1ade478d59;4099.0;75
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;0a4959a6-8e47-47ff-9328-4a1ade478d59;4099.0;23873688-3e10-4f35-83fa-e1d82adb3e4f;4138.0;75
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;23873688-3e10-4f35-83fa-e1d82adb3e4f;4138.0;03c59ddf-03da-4d14-af0b-65faaa28172a;4162.0;75
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;03c59ddf-03da-4d14-af0b-65faaa28172a;4162.0;8825d952-6786-4b23-b351-8b905f55c396;4185.0;75
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;8825d952-6786-4b23-b351-8b905f55c396;4185.0;646dc470-1a9e-4dca-b606-9d98542ee89e;4271.0;75
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;646dc470-1a9e-4dca-b606-9d98542ee89e;4274.0;23ffa98f-629a-4ae3-ae13-088a9325995a;4287.0;76
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;23ffa98f-629a-4ae3-ae13-088a9325995a;4287.0;0b76dec4-1e51-437f-bbd1-f8412aec2f16;4390.0;76
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;0b76dec4-1e51-437f-bbd1-f8412aec2f16;4393.0;094d7190-fa24-4aeb-96af-dc27bfaa1474;4436.0;75
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;094d7190-fa24-4aeb-96af-dc27bfaa1474;4441.0;10df60d3-5968-4d36-a276-9c17ff624c19;4447.0;70
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;10df60d3-5968-4d36-a276-9c17ff624c19;4447.0;02fbc122-f0d1-4f32-b15c-cd75a479b096;4453.0;70
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;02fbc122-f0d1-4f32-b15c-cd75a479b096;4453.0;73342d69-e43a-4ef0-b0e8-1c862cfb795c;4602.0;70
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;73342d69-e43a-4ef0-b0e8-1c862cfb795c;4618.0;12604c9e-1641-441d-86c9-ab4cb957ffcb;4709.0;44
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;12604c9e-1641-441d-86c9-ab4cb957ffcb;4723.0;37096274-335d-40fb-924e-229d2cedffd2;4820.0;21
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;4ee91bf8-746a-48de-a915-7550d346adea;3617.0;32b6a0a0-cea7-4934-9a78-9e4c6c140710;3722.0;29
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;32b6a0a0-cea7-4934-9a78-9e4c6c140710;3726.0;37862d50-49c1-4f1e-b16a-e3cf78c82f5f;3920.0;32
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;37862d50-49c1-4f1e-b16a-e3cf78c82f5f;3924.0;2a37304b-81c4-4e41-9a3b-467a1de2dfa6;4243.0;29
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;2a37304b-81c4-4e41-9a3b-467a1de2dfa6;4251.0;5cbf9761-3e26-47a9-81bd-da17bfca1ba1;4868.0;39
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;5cbf9761-3e26-47a9-81bd-da17bfca1ba1;4872.0;216b70e3-87b9-4ebf-bf59-94578e83d1aa;5035.0;42
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;216b70e3-87b9-4ebf-bf59-94578e83d1aa;5038.0;5b8c81ba-7eca-4fbe-843d-29c2a71fd76f;5081.0;43
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;5b8c81ba-7eca-4fbe-843d-29c2a71fd76f;5091.0;38616a13-3b60-4091-84f3-76c9b98823a5;5117.0;31
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;38616a13-3b60-4091-84f3-76c9b98823a5;5121.0;2649d236-0182-4c41-bb53-3e974f6da5a2;5202.0;29
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;2649d236-0182-4c41-bb53-3e974f6da5a2;5207.0;02e8cbc9-7fe2-47f2-8fe8-f3d96fa68024;5229.0;33
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;02e8cbc9-7fe2-47f2-8fe8-f3d96fa68024;5232.0;07370c1f-5306-4c73-ba05-e2ae1fe56666;5266.0;35
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;07370c1f-5306-4c73-ba05-e2ae1fe56666;5271.0;47c6f913-5bc0-464a-b143-3603894d8acf;5289.0;41
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;47c6f913-5bc0-464a-b143-3603894d8acf;5293.0;31516cee-f8ed-491b-b05a-27fc385bf47a;5314.0;42
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;31516cee-f8ed-491b-b05a-27fc385bf47a;5314.0;10814691-9bed-4641-92d6-22614940b55a;5348.0;42
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;10814691-9bed-4641-92d6-22614940b55a;5351.0;4bfd458c-bbf7-431e-ab97-267e64981ba5;5421.0;41
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;4bfd458c-bbf7-431e-ab97-267e64981ba5;5425.0;00b25d55-8d51-4b06-a393-43cfb214b016;5439.0;38
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;00b25d55-8d51-4b06-a393-43cfb214b016;5439.0;10f3cfd3-bf19-419d-b620-22d9b6d2ad1a;5449.0;38
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;10f3cfd3-bf19-419d-b620-22d9b6d2ad1a;5452.0;809bf0e1-d129-437a-a75f-33630c21d882;5521.0;39
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;809bf0e1-d129-437a-a75f-33630c21d882;5526.0;1eb09fde-676c-4be6-995d-be9bcbb33691;5588.0;37
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;1eb09fde-676c-4be6-995d-be9bcbb33691;5592.0;13b130a0-0940-473f-a511-fde471dc76fa;5602.0;34
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;13b130a0-0940-473f-a511-fde471dc76fa;5605.0;421fee06-8570-4271-a4c8-a96add55f5fa;5699.0;33
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;421fee06-8570-4271-a4c8-a96add55f5fa;5704.0;1add3680-f681-4a50-a627-a10e47c23664;5824.0;38
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;1add3680-f681-4a50-a627-a10e47c23664;5832.0;03fdf614-52f3-47b3-9731-e6f70e0dd066;5902.0;49
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;03fdf614-52f3-47b3-9731-e6f70e0dd066;5902.0;0a4959a6-8e47-47ff-9328-4a1ade478d59;5910.0;49
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;0a4959a6-8e47-47ff-9328-4a1ade478d59;5913.0;23873688-3e10-4f35-83fa-e1d82adb3e4f;5952.0;50
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;23873688-3e10-4f35-83fa-e1d82adb3e4f;5955.0;03c59ddf-03da-4d14-af0b-65faaa28172a;5979.0;49
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;03c59ddf-03da-4d14-af0b-65faaa28172a;5979.0;8825d952-6786-4b23-b351-8b905f55c396;6002.0;49
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;8825d952-6786-4b23-b351-8b905f55c396;6005.0;646dc470-1a9e-4dca-b606-9d98542ee89e;6091.0;50
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;646dc470-1a9e-4dca-b606-9d98542ee89e;6095.0;23ffa98f-629a-4ae3-ae13-088a9325995a;6108.0;48
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;23ffa98f-629a-4ae3-ae13-088a9325995a;6111.0;0b76dec4-1e51-437f-bbd1-f8412aec2f16;6214.0;47
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;0b76dec4-1e51-437f-bbd1-f8412aec2f16;6218.0;094d7190-fa24-4aeb-96af-dc27bfaa1474;6261.0;43
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;094d7190-fa24-4aeb-96af-dc27bfaa1474;6264.0;10df60d3-5968-4d36-a276-9c17ff624c19;6270.0;41
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;10df60d3-5968-4d36-a276-9c17ff624c19;6270.0;02fbc122-f0d1-4f32-b15c-cd75a479b096;6276.0;41
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;02fbc122-f0d1-4f32-b15c-cd75a479b096;6276.0;73342d69-e43a-4ef0-b0e8-1c862cfb795c;6425.0;41
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;73342d69-e43a-4ef0-b0e8-1c862cfb795c;6433.0;12604c9e-1641-441d-86c9-ab4cb957ffcb;6524.0;32
011c2b62-4295-414e-903e-3a0ee25c3319;pt_51;12604c9e-1641-441d-86c9-ab4cb957ffcb;6537.0;37096274-335d-40fb-924e-229d2cedffd2;6634.0;11
011c2b62-4295-414e-903e-3a0ee25c3319;pt_52;4ee91bf8-746a-48de-a915-7550d346adea;5410.0;32b6a0a0-cea7-4934-9a78-9e4c6c140710;5515.0;16
011c2b62-4295-414e-903e-3a0ee25c3319;pt_52;32b6a0a0-cea7-4934-9a78-9e4c6c140710;5519.0;37862d50-49c1-4f1e-b16a-e3cf78c82f5f;5713.0;19
011c2b62-4295-414e-903e-3a0ee25c3319;pt_52;37862d50-49c1-4f1e-b16a-e3cf78c82f5f;5717.0;2a37304b-81c4-4e41-9a3b-467a1de2dfa6;6036.0;16
011c2b62-4295-414e-903e-3a0ee25c3319;pt_52;2a37304b-81c4-4e41-9a3b-467a1de2dfa6;6049.0;5cbf9761-3e26-47a9-81bd-da17bfca1ba1;6666.0;38
