TransitRouteId;Departure/vehicleRefId;StopDeparture;DepartureTime;StopArrival;ArrivalTime;Passengers
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;2838fc78-9594-4b6b-86c4-cff56c596866;3264.0;565cea36-41e8-4e44-bc7b-356271c35a4c;3337.0;69
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;565cea36-41e8-4e44-bc7b-356271c35a4c;3342.0;a95802e5-2908-4f62-9e52-caeca9ddc5b4;3806.0;64
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;a95802e5-2908-4f62-9e52-caeca9ddc5b4;3815.0;912c0707-ec72-4956-b8a9-ff801f83a87d;3897.0;58
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;912c0707-ec72-4956-b8a9-ff801f83a87d;3906.0;2dc119b4-ee2b-4134-b521-97fcb7db2b12;3936.0;46
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;2dc119b4-ee2b-4134-b521-97fcb7db2b12;3940.0;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;3990.0;44
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;3995.0;25549f6d-f61a-4506-aa8f-9f5c19daede0;4112.0;39
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;25549f6d-f61a-4506-aa8f-9f5c19daede0;4118.0;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;4149.0;33
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;4153.0;3db4a004-054b-4885-82ef-9b6c132de667;4183.0;29
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;3db4a004-054b-4885-82ef-9b6c132de667;4189.0;53461b44-1e97-4109-a5eb-f354ec52e947;4217.0;22
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;53461b44-1e97-4109-a5eb-f354ec52e947;4221.0;8943abcb-0649-47c3-9c73-ccc346614ebb;4246.0;18
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8943abcb-0649-47c3-9c73-ccc346614ebb;4253.0;4489daf8-e647-4631-a2b9-03014b8f2d37;4437.0;8
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;4489daf8-e647-4631-a2b9-03014b8f2d37;4442.0;07c93f33-2b4c-4e94-b2d9-8a30553e0bee;4538.0;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;12634.0;a9fd458e-16ba-4a69-bea1-fc43c3e3fb22;12639.0;63
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;a9fd458e-16ba-4a69-bea1-fc43c3e3fb22;12639.0;06d6f22a-51fd-4113-bba7-a5634e6ce96e;12814.0;63
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;06d6f22a-51fd-4113-bba7-a5634e6ce96e;12820.0;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;12909.0;70
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;12913.0;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;12954.0;73
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;12957.0;38bec0da-8214-414c-b3d5-081400e8dce1;12997.0;74
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_224;38bec0da-8214-414c-b3d5-081400e8dce1;13000.0;47a4542f-b21a-49e7-930d-10b55f5d4381;13041.0;73
