,grid_id,geometry
1805,1805,"POLYGON ((29.654979349322332 60.10751493772835, 29.655685245188767 60.11627762916715, 29.6732428737372 60.11592406161062, 29.67253232445917 60.10716149468124, 29.654979349322332 60.10751493772835))"
1806,1806,"POLYGON ((29.655685245188767 60.11627762916715, 29.656391578337526 60.12504030391333, 29.673953863169423 60.124686611781314, 29.6732428737372 60.11592406161062, 29.655685245188767 60.11627762916715))"
1807,1807,"POLYGON ((29.656391578337526 60.12504030391333, 29.65709834914999 60.133802961964626, 29.67466529313974 60.13344914519104, 29.673953863169423 60.124686611781314, 29.656391578337526 60.12504030391333))"
1808,1808,"POLYGON ((29.65709834914999 60.133802961964626, 29.657805558008004 60.14256560331866, 29.675377164032458 60.142211661837315, 29.67466529313974 60.13344914519104, 29.65709834914999 60.133802961964626))"
1809,1809,"POLYGON ((29.657805558008004 60.14256560331866, 29.65851320529386 60.151328227973174, 29.676089476232384 60.15097416171784, 29.675377164032458 60.142211661837315, 29.657805558008004 60.14256560331866))"
1810,1810,"POLYGON ((29.65851320529386 60.151328227973174, 29.659221291390296 60.16009083592581, 29.676802230124753 60.15973664483021, 29.676089476232384 60.15097416171784, 29.65851320529386 60.151328227973174))"
1811,1811,"POLYGON ((29.659221291390296 60.16009083592581, 29.659929816680496 60.16885342717425, 29.677515426095255 60.16849911117203, 29.676802230124753 60.15973664483021, 29.659221291390296 60.16009083592581))"
1812,1812,"POLYGON ((29.659929816680496 60.16885342717425, 29.660638781548105 60.1776160017162, 29.678229064530026 60.17726156074092, 29.677515426095255 60.16849911117203, 29.659929816680496 60.16885342717425))"
1813,1813,"POLYGON ((29.660638781548105 60.1776160017162, 29.661348186377204 60.18637855954925, 29.678943145815676 60.186023993534455, 29.678229064530026 60.17726156074092, 29.660638781548105 60.1776160017162))"
1814,1814,"POLYGON ((29.661348186377204 60.18637855954925, 29.66205803155233 60.19514110067109, 29.67965767033925 60.1947864095503, 29.678943145815676 60.186023993534455, 29.661348186377204 60.18637855954925))"
1815,1815,"POLYGON ((29.66205803155233 60.19514110067109, 29.66276831745849 60.203903625079384, 29.680372638488254 60.203548808785975, 29.67965767033925 60.1947864095503, 29.66205803155233 60.19514110067109))"
1816,1816,"POLYGON ((29.66276831745849 60.203903625079384, 29.66347904448111 60.2126661327718, 29.681088050650647 60.212311191239145, 29.680372638488254 60.203548808785975, 29.66276831745849 60.203903625079384))"
1817,1817,"POLYGON ((29.66347904448111 60.2126661327718, 29.6641902130061 60.22142862374595, 29.681803907214857 60.22107355690734, 29.681088050650647 60.212311191239145, 29.66347904448111 60.2126661327718))"
1818,1818,"POLYGON ((29.6641902130061 60.22142862374595, 29.664901823419807 60.2301910979995, 29.68252020856975 60.22983590578817, 29.681803907214857 60.22107355690734, 29.6641902130061 60.22142862374595))"
1819,1819,"POLYGON ((29.664901823419807 60.2301910979995, 29.66561387610904 60.238953555530074, 29.683236955104658 60.238598237879216, 29.68252020856975 60.22983590578817, 29.664901823419807 60.2301910979995))"
1820,1820,"POLYGON ((29.66561387610904 60.238953555530074, 29.66632637146106 60.24771599633532, 29.68395414720938 60.24736055317805, 29.683236955104658 60.238598237879216, 29.66561387610904 60.238953555530074))"
1821,1821,"POLYGON ((29.66632637146106 60.24771599633532, 29.667039309863576 60.25647842041286, 29.684671785274162 60.25612285168223, 29.68395414720938 60.24736055317805, 29.66632637146106 60.24771599633532))"
1822,1822,"POLYGON ((29.667039309863576 60.25647842041286, 29.667752691704777 60.26524082776034, 29.68538986968971 60.264885133389356, 29.684671785274162 60.25612285168223, 29.667039309863576 60.25647842041286))"
1823,1823,"POLYGON ((29.667752691704777 60.26524082776034, 29.668466517373282 60.27400321837536, 29.686108400847203 60.27364739829695, 29.68538986968971 60.264885133389356, 29.667752691704777 60.26524082776034))"
1824,1824,"POLYGON ((29.668466517373282 60.27400321837536, 29.669180787258192 60.28276559225555, 29.686827379138265 60.282409646402584, 29.686108400847203 60.27364739829695, 29.668466517373282 60.27400321837536))"
1825,1825,"POLYGON ((29.669180787258192 60.28276559225555, 29.669895501749043 60.29152794939851, 29.68754680495499 60.291171877703846, 29.686827379138265 60.282409646402584, 29.669180787258192 60.28276559225555))"
1826,1826,"POLYGON ((29.669895501749043 60.29152794939851, 29.670610661235855 60.300290289801865, 29.68826667868993 60.29993409219824, 29.68754680495499 60.291171877703846, 29.669895501749043 60.29152794939851))"
1827,1827,"POLYGON ((29.627272721575054 59.53755880719684, 29.627955463216285 59.546322458547905, 29.645216065562856 59.54597457466003, 29.64452885232959 59.53721104443659, 29.627272721575054 59.53755880719684))"
1828,1828,"POLYGON ((29.627955463216285 59.546322458547905, 29.628638620994433 59.55508609328583, 29.645903697648603 59.55473808820752, 29.645216065562856 59.54597457466003, 29.627955463216285 59.546322458547905))"
1829,1829,"POLYGON ((29.628638620994433 59.55508609328583, 29.629322195265477 59.56384971140848, 29.646591748945127 59.563501585076885, 29.645903697648603 59.55473808820752, 29.628638620994433 59.55508609328583))"
1830,1830,"POLYGON ((29.629322195265477 59.56384971140848, 29.630006186385803 59.572613312913745, 29.64728021981112 59.572265065265974, 29.646591748945127 59.563501585076885, 29.629322195265477 59.56384971140848))"
1831,1831,"POLYGON ((29.630006186385803 59.572613312913745, 29.630690594712206 59.5813768977995, 29.64796911060569 59.58102852877255, 29.64728021981112 59.572265065265974, 29.630006186385803 59.572613312913745))"
1832,1832,"POLYGON ((29.630690594712206 59.5813768977995, 29.631375420601888 59.590140466063616, 29.648658421688364 59.58979197559449, 29.64796911060569 59.58102852877255, 29.630690594712206 59.5813768977995))"
1833,1833,"POLYGON ((29.631375420601888 59.590140466063616, 29.63206066441247 59.598904017703944, 29.649348153419087 59.59855540572955, 29.648658421688364 59.58979197559449, 29.631375420601888 59.590140466063616))"
1834,1834,"POLYGON ((29.63206066441247 59.598904017703944, 29.63274632650198 59.607667552718375, 29.6500383061582 59.607318819175596, 29.649348153419087 59.59855540572955, 29.63206066441247 59.598904017703944))"
1835,1835,"POLYGON ((29.63274632650198 59.607667552718375, 29.633432407228856 59.6164310711048, 29.65072888026648 59.616082215930426, 29.6500383061582 59.607318819175596, 29.63274632650198 59.607667552718375))"
1836,1836,"POLYGON ((29.633432407228856 59.6164310711048, 29.63411890695196 59.625194572860984, 29.651419876105116 59.62484559599179, 29.65072888026648 59.616082215930426, 29.633432407228856 59.6164310711048))"
1837,1837,"POLYGON ((29.63411890695196 59.625194572860984, 29.634805826030565 59.633958057984856, 29.6521112940357 59.63360895935755, 29.651419876105116 59.62484559599179, 29.63411890695196 59.625194572860984))"
1838,1838,"POLYGON ((29.634805826030565 59.633958057984856, 29.635493164824343 59.64272152647424, 29.652803134420257 59.6423723060255, 29.6521112940357 59.63360895935755, 29.634805826030565 59.633958057984856))"
1839,1839,"POLYGON ((29.635493164824343 59.64272152647424, 29.636180923693406 59.65148497832703, 29.653495397621224 59.651135635993384, 29.652803134420257 59.6423723060255, 29.635493164824343 59.64272152647424))"
1840,1840,"POLYGON ((29.636180923693406 59.65148497832703, 29.63686910299826 59.660248413540955, 29.654188084001454 59.659898949259016, 29.653495397621224 59.651135635993384, 29.636180923693406 59.65148497832703))"
1841,1841,"POLYGON ((29.63686910299826 59.660248413540955, 29.637557703099848 59.669011832114, 29.654881193924226 59.6686622458202, 29.654188084001454 59.659898949259016, 29.63686910299826 59.660248413540955))"
1842,1842,"POLYGON ((29.637557703099848 59.669011832114, 29.638246724359508 59.677775234043885, 29.65557472775323 59.67742552567467, 29.654881193924226 59.6686622458202, 29.637557703099848 59.669011832114))"
1843,1843,"POLYGON ((29.638246724359508 59.677775234043885, 29.63893616713901 59.6865386193285, 29.656268685852588 59.686188788820246, 29.65557472775323 59.67742552567467, 29.638246724359508 59.677775234043885))"
1844,1844,"POLYGON ((29.63893616713901 59.6865386193285, 29.639626031800546 59.69530198796567, 29.656963068586826 59.69495203525468, 29.656268685852588 59.686188788820246, 29.63893616713901 59.6865386193285))"
1845,1845,"POLYGON ((29.639626031800546 59.69530198796567, 29.64031631870671 59.70406533995319, 29.6576578763209 59.70371526497575, 29.656963068586826 59.69495203525468, 29.639626031800546 59.69530198796567))"
1846,1846,"POLYGON ((29.64031631870671 59.70406533995319, 29.64100702822053 59.71282867528892, 29.658353109420204 59.7124784779812, 29.6576578763209 59.70371526497575, 29.64031631870671 59.70406533995319))"
1847,1847,"POLYGON ((29.64100702822053 59.71282867528892, 29.64169816070544 59.72159199397065, 29.659048768250525 59.72124167426881, 29.658353109420204 59.7124784779812, 29.64100702822053 59.71282867528892))"
1848,1848,"POLYGON ((29.64169816070544 59.72159199397065, 29.642389716525322 59.73035529599619, 29.659744853178086 59.73000485383634, 29.659048768250525 59.72124167426881, 29.64169816070544 59.72159199397065))"
1849,1849,"POLYGON ((29.642389716525322 59.73035529599619, 29.643081696044444 59.73911858136336, 29.660441364569554 59.738768016681526, 29.659744853178086 59.73000485383634, 29.642389716525322 59.73035529599619))"
1850,1850,"POLYGON ((29.643081696044444 59.73911858136336, 29.643774099627525 59.74788185006998, 29.66113830279199 59.74753116280214, 29.660441364569554 59.738768016681526, 29.643081696044444 59.73911858136336))"
1851,1851,"POLYGON ((29.643774099627525 59.74788185006998, 29.644466927639677 59.75664510211379, 29.661835668212888 59.75629429219589, 29.66113830279199 59.74753116280214, 29.643774099627525 59.74788185006998))"
1852,1852,"POLYGON ((29.644466927639677 59.75664510211379, 29.64516018044647 59.76540833749269, 29.66253346120019 59.765057404860585, 29.661835668212888 59.75629429219589, 29.644466927639677 59.75664510211379))"
1853,1853,"POLYGON ((29.64516018044647 59.76540833749269, 29.645853858413876 59.77417155620437, 29.66323168212223 59.77382050079387, 29.66253346120019 59.765057404860585, 29.64516018044647 59.76540833749269))"
1854,1854,"POLYGON ((29.645853858413876 59.77417155620437, 29.64654796190828 59.78293475824669, 29.663930331347792 59.782583579993556, 29.66323168212223 59.77382050079387, 29.645853858413876 59.77417155620437))"
1855,1855,"POLYGON ((29.64654796190828 59.78293475824669, 29.647242491296527 59.79169794361739, 29.66462940924609 59.79134664245736, 29.663930331347792 59.782583579993556, 29.64654796190828 59.78293475824669))"
1856,1856,"POLYGON ((29.647242491296527 59.79169794361739, 29.64793744694586 59.8004611123143, 29.665328916186752 59.800109688182985, 29.66462940924609 59.79134664245736, 29.647242491296527 59.79169794361739))"
1857,1857,"POLYGON ((29.64793744694586 59.8004611123143, 29.648632829223953 59.809224264335164, 29.66602885253983 59.80887271716815, 29.665328916186752 59.800109688182985, 29.64793744694586 59.8004611123143))"
1858,1858,"POLYGON ((29.648632829223953 59.809224264335164, 29.64932863849891 59.81798739967776, 29.66672921867583 59.81763572941059, 29.66602885253983 59.80887271716815, 29.648632829223953 59.809224264335164))"
1859,1859,"POLYGON ((29.64932863849891 59.81798739967776, 29.65002487513927 59.826750518339885, 29.66743001496567 59.82639872490802, 29.66672921867583 59.81763572941059, 29.64932863849891 59.81798739967776))"
1860,1860,"POLYGON ((29.65002487513927 59.826750518339885, 29.65072153951398 59.83551362031926, 29.668131241780703 59.83516170365815, 29.66743001496567 59.82639872490802, 29.65002487513927 59.826750518339885))"
1861,1861,"POLYGON ((29.65072153951398 59.83551362031926, 29.65141863199243 59.844276705613694, 29.668832899492713 59.843924665658655, 29.668131241780703 59.83516170365815, 29.65072153951398 59.83551362031926))"
1862,1862,"POLYGON ((29.65141863199243 59.844276705613694, 29.65211615294444 59.85303977422089, 29.669534988473924 59.852687610907275, 29.668832899492713 59.843924665658655, 29.65141863199243 59.844276705613694))"
1863,1863,"POLYGON ((29.65211615294444 59.85303977422089, 29.65281410274026 59.86180282613868, 29.670237509096975 59.861450539401716, 29.669534988473924 59.852687610907275, 29.65211615294444 59.85303977422089))"
1864,1864,"POLYGON ((29.65281410274026 59.86180282613868, 29.653512481750553 59.87056586136475, 29.670940461734947 59.87021345113961, 29.670237509096975 59.861450539401716, 29.65281410274026 59.86180282613868))"
1865,1865,"POLYGON ((29.653512481750553 59.87056586136475, 29.654211290346442 59.87932887989687, 29.671643846761363 59.87897634611871, 29.670940461734947 59.87021345113961, 29.653512481750553 59.87056586136475))"
1866,1866,"POLYGON ((29.654211290346442 59.87932887989687, 29.654910528899457 59.888091881732784, 29.672347664550177 59.88773922433669, 29.671643846761363 59.87897634611871, 29.654211290346442 59.87932887989687))"
1867,1867,"POLYGON ((29.654910528899457 59.888091881732784, 29.65561019778158 59.89685486687025, 29.673051915475767 59.89650208579123, 29.672347664550177 59.88773922433669, 29.654910528899457 59.888091881732784))"
1868,1868,"POLYGON ((29.65561019778158 59.89685486687025, 29.6563102973652 59.90561783530696, 29.67375659991296 59.90526493047999, 29.673051915475767 59.89650208579123, 29.65561019778158 59.89685486687025))"
1869,1869,"POLYGON ((29.6563102973652 59.90561783530696, 29.65701082802317 59.91438078704068, 29.674461718237005 59.91402775840065, 29.67375659991296 59.90526493047999, 29.6563102973652 59.90561783530696))"
1870,1870,"POLYGON ((29.65701082802317 59.91438078704068, 29.657711790128758 59.92314372206913, 29.675167270823604 59.9227905695509, 29.674461718237005 59.91402775840065, 29.65701082802317 59.91438078704068))"
1871,1871,"POLYGON ((29.657711790128758 59.92314372206913, 29.658413184055668 59.93190664039002, 29.675873258048895 59.93155336392839, 29.675167270823604 59.9227905695509, 29.657711790128758 59.92314372206913))"
1872,1872,"POLYGON ((29.658413184055668 59.93190664039002, 29.65911501017804 59.94066954200108, 29.676579680289436 59.94031614153078, 29.675873258048895 59.93155336392839, 29.658413184055668 59.93190664039002))"
1873,1873,"POLYGON ((29.65911501017804 59.94066954200108, 29.65981726887047 59.94943242690002, 29.677286537922242 59.94907890235572, 29.676579680289436 59.94031614153078, 29.65911501017804 59.94066954200108))"
1874,1874,"POLYGON ((29.65981726887047 59.94943242690002, 29.66051996050796 59.9581952950846, 29.67799383132477 59.95784164640091, 29.677286537922242 59.94907890235572, 29.65981726887047 59.94943242690002))"
1875,1875,"POLYGON ((29.66051996050796 59.9581952950846, 29.66122308546596 59.96695814655244, 29.6787015608749 59.96660437366395, 29.67799383132477 59.95784164640091, 29.66051996050796 59.9581952950846))"
1876,1876,"POLYGON ((29.66122308546596 59.96695814655244, 29.66192664412037 59.975720981301286, 29.679409726950965 59.97536708414249, 29.6787015608749 59.96660437366395, 29.66122308546596 59.96695814655244))"
1877,1877,"POLYGON ((29.66192664412037 59.975720981301286, 29.66263063684752 59.9844837993289, 29.680118329931737 59.98412977783421, 29.679409726950965 59.97536708414249, 29.66192664412037 59.975720981301286))"
1878,1878,"POLYGON ((29.66263063684752 59.9844837993289, 29.66333506402417 59.99324660063284, 29.680827370196432 59.9928924547367, 29.680118329931737 59.98412977783421, 29.66263063684752 59.9844837993289))"
