,grid_id_origin,time_origin,grid_id_dest,time_dest,trips_cnt
633,2822,23:00:00,5345,00:00:00,1
634,2823,00:00:00,3256,00:00:00,1
635,2823,00:00:00,4824,01:00:00,1
636,2823,00:00:00,5088,01:00:00,1
637,2823,00:00:00,5361,02:00:00,1
638,2823,01:00:00,715,01:00:00,1
639,2823,01:00:00,2030,01:00:00,1
640,2823,01:00:00,2390,01:00:00,1
641,2823,01:00:00,2391,02:00:00,1
642,2823,01:00:00,2651,02:00:00,1
643,2823,01:00:00,3513,02:00:00,1
644,2823,01:00:00,4822,01:00:00,1
645,2823,01:00:00,5178,02:00:00,1
646,2823,02:00:00,3282,03:00:00,1
647,2823,02:00:00,4125,03:00:00,1
648,2823,03:00:00,1523,04:00:00,1
649,2823,03:00:00,4990,03:00:00,1
650,2823,03:00:00,5173,03:00:00,1
651,2823,03:00:00,5342,03:00:00,1
652,2823,04:00:00,3691,04:00:00,1
653,2823,23:00:00,2729,23:00:00,1
654,2823,23:00:00,4903,00:00:00,1
655,2823,23:00:00,5441,00:00:00,1
656,2823,23:00:00,5630,00:00:00,1
657,2824,00:00:00,3256,00:00:00,1
658,2824,00:00:00,5347,01:00:00,1
659,2824,02:00:00,2389,02:00:00,1
660,2824,06:00:00,3431,06:00:00,1
661,2824,22:00:00,2906,23:00:00,1
662,2824,23:00:00,2561,23:00:00,1
663,2855,03:00:00,5270,04:00:00,1
664,2855,04:00:00,2248,04:00:00,1
665,2856,00:00:00,4411,00:00:00,1
666,2856,02:00:00,4660,03:00:00,1
667,2856,02:00:00,5105,02:00:00,1
668,2856,05:00:00,2248,05:00:00,1
669,2856,22:00:00,3282,22:00:00,1
670,2856,23:00:00,3463,23:00:00,1
671,2856,23:00:00,5786,00:00:00,1
672,2886,22:00:00,3431,23:00:00,1
673,2887,00:00:00,3588,00:00:00,1
674,2887,04:00:00,3585,05:00:00,1
675,2888,01:00:00,5519,02:00:00,1
676,2889,00:00:00,4734,01:00:00,1
677,2889,01:00:00,3158,01:00:00,1
678,2889,03:00:00,5260,04:00:00,1
679,2890,23:00:00,3947,23:00:00,1
680,2891,00:00:00,3328,00:00:00,1
681,2891,00:00:00,4903,00:00:00,1
682,2891,23:00:00,3948,00:00:00,1
683,2892,00:00:00,1845,00:00:00,1
684,2892,01:00:00,5538,03:00:00,1
685,2892,02:00:00,4912,03:00:00,1
686,2892,04:00:00,1845,04:00:00,1
687,2892,22:00:00,3163,22:00:00,1
688,2892,23:00:00,1845,23:00:00,1
689,2893,22:00:00,4092,23:00:00,1
690,2896,00:00:00,4380,01:00:00,1
691,2905,01:00:00,2390,01:00:00,1
692,2905,01:00:00,5342,01:00:00,1
693,2905,01:00:00,5700,02:00:00,1
694,2905,02:00:00,2391,02:00:00,1
695,2905,22:00:00,6133,23:00:00,1
696,2905,23:00:00,3076,23:00:00,1
697,2906,23:00:00,4562,00:00:00,1
698,2907,02:00:00,5870,02:00:00,1
699,2908,02:00:00,2314,02:00:00,1
700,2909,02:00:00,5063,03:00:00,1
701,2909,02:00:00,5251,03:00:00,1
702,2909,03:00:00,3343,04:00:00,1
703,2909,04:00:00,2469,04:00:00,1
704,2909,04:00:00,2478,04:00:00,1
705,2909,05:00:00,5772,06:00:00,1
706,2909,22:00:00,2392,23:00:00,1
707,2909,23:00:00,2478,00:00:00,1
708,2910,23:00:00,3256,23:00:00,1
709,2911,00:00:00,2391,00:00:00,1
710,2911,00:00:00,4125,00:00:00,1
711,2911,01:00:00,4388,02:00:00,1
712,2911,04:00:00,4038,04:00:00,1
713,2911,22:00:00,4380,23:00:00,1
714,2912,01:00:00,3256,02:00:00,1
715,2912,02:00:00,4903,03:00:00,1
716,2912,23:00:00,3256,23:00:00,1
717,2912,23:00:00,5169,00:00:00,1
718,2941,00:00:00,3371,00:00:00,1
719,2941,01:00:00,2595,01:00:00,1
720,2941,23:00:00,3370,00:00:00,1
721,2941,23:00:00,4076,23:00:00,1
722,2942,00:00:00,5628,01:00:00,1
723,2942,01:00:00,6039,02:00:00,1
724,2942,06:00:00,3282,06:00:00,1
725,2942,23:00:00,3196,23:00:00,1
726,2942,23:00:00,3282,23:00:00,1
727,2943,01:00:00,4919,02:00:00,1
728,2943,01:00:00,5784,02:00:00,1
729,2943,02:00:00,3283,02:00:00,1
730,2943,05:00:00,1989,05:00:00,1
731,2947,01:00:00,4668,02:00:00,1
732,2947,23:00:00,2390,01:00:00,1
733,2948,00:00:00,5269,01:00:00,1
734,2950,01:00:00,2769,01:00:00,1
735,2974,05:00:00,3673,05:00:00,1
736,2979,00:00:00,5267,01:00:00,1
737,2979,02:00:00,4561,02:00:00,1
738,2981,00:00:00,3338,00:00:00,1
739,2981,22:00:00,4573,23:00:00,1
740,2981,23:00:00,4025,23:00:00,1
741,2982,23:00:00,4561,23:00:00,1
742,2988,02:00:00,4734,03:00:00,1
743,2989,22:00:00,4648,22:00:00,1
744,2991,03:00:00,5514,03:00:00,1
745,2991,04:00:00,5516,05:00:00,1
746,2991,23:00:00,4657,00:00:00,1
747,2991,23:00:00,6133,00:00:00,1
748,2992,01:00:00,2390,02:00:00,1
749,2992,02:00:00,2822,02:00:00,1
750,2992,03:00:00,5453,04:00:00,1
751,2992,04:00:00,2488,05:00:00,1
752,2992,22:00:00,2391,23:00:00,1
753,2992,23:00:00,2822,23:00:00,1
754,2993,22:00:00,4735,23:00:00,1
755,2996,02:00:00,5536,03:00:00,1
756,2996,06:00:00,4038,06:00:00,1
757,2996,23:00:00,3256,23:00:00,1
758,2997,00:00:00,2208,00:00:00,1
759,2997,01:00:00,3077,01:00:00,1
760,2997,01:00:00,4300,01:00:00,1
761,2997,01:00:00,5956,01:00:00,1
762,2997,03:00:00,2391,03:00:00,1
763,2997,03:00:00,2563,03:00:00,1
764,2997,05:00:00,5957,06:00:00,1
765,2997,06:00:00,4473,06:00:00,1
766,2997,22:00:00,3256,23:00:00,1
767,2997,23:00:00,3169,23:00:00,1
768,2997,23:00:00,4388,23:00:00,1
769,2997,23:00:00,4990,00:00:00,1
770,2997,23:00:00,5253,00:00:00,1
771,2997,23:00:00,5940,23:00:00,1
772,2998,02:00:00,4841,02:00:00,1
773,2998,22:00:00,4735,22:00:00,1
774,2998,23:00:00,3077,23:00:00,1
775,2998,23:00:00,3343,23:00:00,1
776,3028,22:00:00,5179,23:00:00,1
777,3028,23:00:00,3286,23:00:00,1
778,3033,23:00:00,3202,23:00:00,1
779,3033,23:00:00,3281,00:00:00,1
780,3033,23:00:00,3282,23:00:00,1
781,3035,01:00:00,5618,02:00:00,1
782,3069,00:00:00,5426,01:00:00,1
783,3070,23:00:00,3508,23:00:00,1
784,3071,22:00:00,3334,23:00:00,1
785,3073,01:00:00,1845,01:00:00,1
786,3074,03:00:00,5344,04:00:00,1
787,3076,22:00:00,1696,22:00:00,1
788,3077,01:00:00,5196,02:00:00,1
789,3079,01:00:00,5628,02:00:00,1
790,3079,02:00:00,3171,02:00:00,1
791,3080,23:00:00,5353,23:00:00,1
792,3082,22:00:00,2822,22:00:00,1
793,3083,00:00:00,804,01:00:00,1
794,3083,00:00:00,2997,00:00:00,1
795,3083,00:00:00,4903,01:00:00,1
796,3083,01:00:00,2391,02:00:00,1
797,3083,01:00:00,3951,01:00:00,1
798,3083,01:00:00,4212,01:00:00,1
799,3083,04:00:00,3864,04:00:00,1
800,3083,06:00:00,3164,06:00:00,1
801,3083,22:00:00,2391,23:00:00,1
802,3083,22:00:00,3602,23:00:00,1
803,3083,23:00:00,3077,00:00:00,1
804,3083,23:00:00,4124,23:00:00,1
805,3083,23:00:00,4745,00:00:00,1
806,3084,00:00:00,2392,01:00:00,1
807,3084,00:00:00,4646,01:00:00,1
808,3084,00:00:00,5607,01:00:00,1
809,3084,01:00:00,2735,01:00:00,1
810,3084,01:00:00,4736,01:00:00,1
811,3084,22:00:00,2478,22:00:00,1
812,3084,22:00:00,2479,23:00:00,1
813,3084,22:00:00,3248,23:00:00,1
814,3084,22:00:00,4124,23:00:00,1
815,3084,22:00:00,5628,23:00:00,1
816,3084,22:00:00,5868,00:00:00,1
817,3084,23:00:00,2391,23:00:00,1
818,3084,23:00:00,2564,00:00:00,1
819,3084,23:00:00,2736,00:00:00,1
820,3084,23:00:00,2822,23:00:00,1
821,3084,23:00:00,2996,23:00:00,1
822,3084,23:00:00,3084,00:00:00,1
823,3084,23:00:00,3084,23:00:00,1
824,3084,23:00:00,3425,23:00:00,1
825,3084,23:00:00,3517,23:00:00,1
826,3084,23:00:00,3690,00:00:00,1
827,3084,23:00:00,4823,23:00:00,1
828,3084,23:00:00,5104,00:00:00,1
829,3084,23:00:00,5263,01:00:00,1
830,3085,23:00:00,1964,23:00:00,1
831,3102,22:00:00,4916,23:00:00,1
832,3114,02:00:00,6048,03:00:00,1
833,3114,04:00:00,5100,05:00:00,1
834,3115,00:00:00,1411,01:00:00,1
835,3115,00:00:00,2769,00:00:00,1
836,3115,00:00:00,3282,01:00:00,1
837,3115,00:00:00,3947,01:00:00,1
838,3115,00:00:00,4491,00:00:00,1
839,3115,00:00:00,4491,01:00:00,1
840,3115,00:00:00,5177,01:00:00,1
841,3115,00:00:00,5426,01:00:00,1
842,3115,00:00:00,5868,01:00:00,1
843,3115,01:00:00,3195,01:00:00,1
844,3115,01:00:00,3368,01:00:00,1
845,3115,01:00:00,4998,01:00:00,1
846,3115,02:00:00,4489,02:00:00,1
847,3115,02:00:00,4930,03:00:00,1
848,3115,05:00:00,5876,06:00:00,1
849,3115,22:00:00,3463,23:00:00,1
850,3115,22:00:00,5607,23:00:00,1
851,3115,23:00:00,1386,00:00:00,1
852,3115,23:00:00,4330,23:00:00,1
853,3115,23:00:00,4507,00:00:00,1
854,3115,23:00:00,5427,00:00:00,1
855,3115,23:00:00,5872,00:00:00,1
856,3116,03:00:00,3281,03:00:00,1
857,3116,22:00:00,5168,23:00:00,1
858,3121,22:00:00,3549,23:00:00,1
859,3122,01:00:00,5716,02:00:00,1
860,3122,23:00:00,3468,23:00:00,1
861,3123,02:00:00,3281,02:00:00,1
862,3154,22:00:00,4026,22:00:00,1
863,3159,00:00:00,4301,01:00:00,1
864,3160,04:00:00,5367,05:00:00,1
865,3160,05:00:00,5092,06:00:00,1
866,3161,00:00:00,4735,01:00:00,1
867,3161,22:00:00,3084,22:00:00,1
868,3161,23:00:00,3512,23:00:00,1
869,3161,23:00:00,4832,00:00:00,1
870,3162,00:00:00,3378,01:00:00,1
871,3162,00:00:00,5166,01:00:00,1
872,3162,01:00:00,4647,01:00:00,1
873,3162,01:00:00,4903,02:00:00,1
874,3162,02:00:00,5254,02:00:00,1
875,3162,05:00:00,2803,05:00:00,1
876,3162,22:00:00,1582,22:00:00,1
877,3162,22:00:00,5354,23:00:00,1
878,3162,23:00:00,3946,23:00:00,1
879,3162,23:00:00,5108,00:00:00,1
880,3162,23:00:00,5170,23:00:00,1
881,3162,23:00:00,5257,00:00:00,1
882,3162,23:00:00,5519,00:00:00,1
883,3162,23:00:00,5607,00:00:00,1
884,3164,22:00:00,2129,22:00:00,1
885,3165,23:00:00,4577,00:00:00,1
886,3166,22:00:00,2905,22:00:00,1
887,3168,03:00:00,4903,03:00:00,1
888,3169,01:00:00,3690,01:00:00,1
889,3169,01:00:00,5088,01:00:00,1
890,3169,03:00:00,4903,03:00:00,1
891,3169,05:00:00,4903,05:00:00,1
892,3169,22:00:00,4389,23:00:00,1
893,3169,23:00:00,2823,23:00:00,1
894,3170,00:00:00,4037,01:00:00,1
895,3170,01:00:00,2648,01:00:00,1
896,3170,01:00:00,4471,01:00:00,1
897,3170,02:00:00,2907,02:00:00,1
898,3170,22:00:00,2825,23:00:00,1
899,3170,22:00:00,4037,23:00:00,1
900,3170,23:00:00,2392,23:00:00,1
901,3170,23:00:00,2988,23:00:00,1
902,3170,23:00:00,2997,23:00:00,1
903,3171,00:00:00,2822,00:00:00,1
904,3171,00:00:00,3690,00:00:00,1
905,3171,02:00:00,4037,02:00:00,1
906,3171,02:00:00,7434,03:00:00,1
907,3171,03:00:00,3171,03:00:00,1
908,3171,22:00:00,1411,23:00:00,1
909,3171,22:00:00,3256,23:00:00,1
910,3171,22:00:00,4035,22:00:00,1
911,3171,22:00:00,4594,23:00:00,1
912,3171,22:00:00,4659,00:00:00,1
913,3171,22:00:00,5963,00:00:00,1
914,3171,23:00:00,5628,00:00:00,2
915,3195,00:00:00,3463,00:00:00,1
916,3195,00:00:00,4669,00:00:00,1
917,3195,00:00:00,5353,01:00:00,1
918,3195,00:00:00,5617,01:00:00,1
919,3195,01:00:00,3463,01:00:00,1
920,3195,02:00:00,3539,02:00:00,1
921,3195,03:00:00,3451,03:00:00,1
922,3195,05:00:00,5354,06:00:00,1
923,3195,22:00:00,4233,23:00:00,1
924,3195,22:00:00,5267,23:00:00,1
925,3195,23:00:00,3463,23:00:00,2
926,3195,23:00:00,4403,00:00:00,1
927,3196,00:00:00,4648,01:00:00,1
928,3196,00:00:00,5715,01:00:00,1
929,3196,01:00:00,5449,02:00:00,1
930,3196,22:00:00,4919,23:00:00,1
931,3196,22:00:00,5166,23:00:00,1
932,3197,00:00:00,5340,00:00:00,1
933,3197,00:00:00,6299,01:00:00,1
934,3197,01:00:00,5962,03:00:00,1
935,3197,03:00:00,4903,04:00:00,1
936,3197,22:00:00,5267,23:00:00,1
937,3197,23:00:00,5702,00:00:00,1
938,3198,00:00:00,3281,00:00:00,1
939,3198,22:00:00,5621,23:00:00,1
940,3198,23:00:00,6134,00:00:00,1
941,3199,01:00:00,5445,02:00:00,1
942,3199,22:00:00,3646,22:00:00,1
943,3199,22:00:00,4489,23:00:00,1
944,3199,22:00:00,5786,23:00:00,1
945,3199,23:00:00,3281,23:00:00,1
946,3199,23:00:00,5353,00:00:00,1
947,3199,23:00:00,5426,00:00:00,1
948,3200,00:00:00,2391,00:00:00,1
949,3200,00:00:00,2401,00:00:00,1
950,3200,00:00:00,4831,01:00:00,1
951,3200,00:00:00,5353,01:00:00,1
952,3200,01:00:00,3281,01:00:00,1
953,3200,22:00:00,4909,00:00:00,1
954,3200,22:00:00,4925,23:00:00,1
955,3200,23:00:00,5354,00:00:00,1
956,3201,01:00:00,3370,01:00:00,1
957,3201,05:00:00,5803,06:00:00,1
958,3201,22:00:00,3282,23:00:00,1
959,3202,01:00:00,3282,01:00:00,1
960,3202,22:00:00,2423,23:00:00,1
961,3202,23:00:00,4647,00:00:00,1
962,3202,23:00:00,5455,00:00:00,1
963,3203,22:00:00,4474,23:00:00,1
964,3203,23:00:00,2508,23:00:00,1
965,3241,00:00:00,4293,01:00:00,1
966,3241,22:00:00,5878,23:00:00,1
967,3242,22:00:00,4909,23:00:00,1
968,3242,23:00:00,4559,23:00:00,1
969,3245,04:00:00,2731,04:00:00,1
970,3248,00:00:00,3431,00:00:00,1
971,3248,03:00:00,3777,03:00:00,1
972,3248,22:00:00,4821,22:00:00,1
973,3248,23:00:00,2893,23:00:00,1
974,3248,23:00:00,4037,23:00:00,1
975,3251,22:00:00,5959,23:00:00,1
976,3251,22:00:00,6043,23:00:00,1
977,3252,01:00:00,5169,01:00:00,1
978,3252,01:00:00,5175,01:00:00,1
979,3252,01:00:00,5713,01:00:00,1
980,3252,06:00:00,4211,06:00:00,1
981,3252,22:00:00,3328,23:00:00,1
982,3252,22:00:00,4212,23:00:00,1
983,3252,22:00:00,4268,23:00:00,1
984,3253,00:00:00,3169,01:00:00,1
985,3253,00:00:00,5091,01:00:00,1
986,3253,02:00:00,5165,03:00:00,1
987,3253,22:00:00,4824,23:00:00,1
988,3253,22:00:00,5427,23:00:00,1
989,3254,01:00:00,5521,02:00:00,1
990,3254,04:00:00,2561,04:00:00,1
991,3255,22:00:00,2390,22:00:00,1
992,3256,00:00:00,2487,01:00:00,1
993,3256,00:00:00,2823,01:00:00,1
994,3256,00:00:00,2896,01:00:00,1
995,3256,00:00:00,5877,02:00:00,1
996,3256,01:00:00,2390,01:00:00,1
997,3256,01:00:00,2822,01:00:00,1
998,3256,01:00:00,5352,02:00:00,1
999,3256,02:00:00,4033,03:00:00,1
1000,3256,02:00:00,5610,02:00:00,1
1001,3256,02:00:00,5959,03:00:00,1
1002,3256,03:00:00,4990,03:00:00,1
1003,3256,04:00:00,4903,04:00:00,1
1004,3256,04:00:00,4903,05:00:00,1
1005,3256,05:00:00,569,06:00:00,1
1006,3256,05:00:00,4300,06:00:00,1
1007,3256,05:00:00,4473,05:00:00,1
1008,3256,05:00:00,5866,06:00:00,1
1009,3256,23:00:00,2823,00:00:00,1
1010,3256,23:00:00,2991,23:00:00,1
1011,3256,23:00:00,3084,23:00:00,1
1012,3256,23:00:00,3603,23:00:00,1
1013,3258,03:00:00,2112,04:00:00,1
1014,3258,22:00:00,3951,22:00:00,1
1015,3258,22:00:00,5169,22:00:00,1
1016,3281,00:00:00,2488,01:00:00,1
1017,3281,00:00:00,2688,01:00:00,1
1018,3281,00:00:00,2856,01:00:00,1
1019,3281,00:00:00,3282,00:00:00,1
1020,3281,00:00:00,3534,00:00:00,1
1021,3281,00:00:00,4489,00:00:00,1
1022,3281,00:00:00,4752,01:00:00,1
1023,3281,00:00:00,5610,01:00:00,1
1024,3281,00:00:00,5701,01:00:00,1
1025,3281,00:00:00,5714,00:00:00,1
1026,3281,00:00:00,5867,00:00:00,1
1027,3281,01:00:00,2315,01:00:00,1
1028,3281,01:00:00,4489,02:00:00,1
1029,3281,01:00:00,4576,01:00:00,1
1030,3281,01:00:00,4582,01:00:00,1
1031,3281,01:00:00,4744,02:00:00,1
1032,3281,01:00:00,4832,02:00:00,1
1033,3281,01:00:00,4903,02:00:00,1
1034,3281,01:00:00,4921,02:00:00,1
1035,3281,01:00:00,5542,02:00:00,1
1036,3281,02:00:00,2314,03:00:00,1
1037,3281,02:00:00,3282,02:00:00,1
1038,3281,02:00:00,4489,02:00:00,1
1039,3281,02:00:00,4577,02:00:00,1
1040,3281,02:00:00,4845,03:00:00,1
1041,3281,02:00:00,5192,03:00:00,1
1042,3281,02:00:00,5542,03:00:00,1
1043,3281,03:00:00,2314,03:00:00,1
1044,3281,03:00:00,3283,04:00:00,1
1045,3281,03:00:00,3449,04:00:00,1
1046,3281,03:00:00,4146,04:00:00,1
1047,3281,03:00:00,4402,03:00:00,1
1048,3281,03:00:00,4489,04:00:00,1
1049,3281,03:00:00,4919,04:00:00,1
1050,3281,03:00:00,5182,04:00:00,1
1051,3281,03:00:00,5800,03:00:00,1
1052,3281,04:00:00,3535,05:00:00,1
1053,3281,04:00:00,5448,05:00:00,1
1054,3281,05:00:00,3370,05:00:00,1
1055,3281,05:00:00,6753,06:00:00,1
1056,3281,22:00:00,2856,23:00:00,1
1057,3281,22:00:00,3449,22:00:00,1
1058,3281,22:00:00,4576,22:00:00,1
1059,3281,22:00:00,4665,23:00:00,1
1060,3281,22:00:00,5006,23:00:00,1
1061,3281,22:00:00,5196,22:00:00,2
1062,3281,23:00:00,3370,23:00:00,2
1063,3281,23:00:00,4316,00:00:00,1
1064,3281,23:00:00,4489,23:00:00,1
1065,3281,23:00:00,4578,23:00:00,1
1066,3281,23:00:00,4827,00:00:00,1
1067,3281,23:00:00,5434,00:00:00,1
1068,3281,23:00:00,5702,01:00:00,1
1069,3282,00:00:00,2315,01:00:00,1
1070,3282,00:00:00,3535,00:00:00,1
1071,3282,00:00:00,4490,00:00:00,1
1072,3282,00:00:00,4491,01:00:00,1
1073,3282,00:00:00,4582,00:00:00,1
1074,3282,00:00:00,4591,00:00:00,1
1075,3282,00:00:00,4754,01:00:00,1
1076,3282,00:00:00,5082,01:00:00,1
1077,3282,00:00:00,5182,01:00:00,1
1078,3282,02:00:00,2855,02:00:00,1
1079,3282,02:00:00,3373,02:00:00,1
1080,3282,02:00:00,3449,03:00:00,1
1081,3282,02:00:00,4841,02:00:00,1
1082,3282,03:00:00,4233,03:00:00,1
1083,3282,03:00:00,4920,04:00:00,1
1084,3282,03:00:00,5104,04:00:00,1
1085,3282,04:00:00,4833,04:00:00,1
1086,3282,05:00:00,4903,06:00:00,1
1087,3282,05:00:00,5180,06:00:00,1
1088,3282,06:00:00,3535,06:00:00,1
1089,3282,22:00:00,4489,22:00:00,1
1090,3282,22:00:00,4582,23:00:00,1
1091,3282,22:00:00,5178,23:00:00,1
1092,3282,22:00:00,5188,23:00:00,1
1093,3282,22:00:00,5279,23:00:00,1
1094,3282,22:00:00,5446,23:00:00,1
1095,3282,22:00:00,5716,23:00:00,1
1096,3282,22:00:00,5787,23:00:00,1
1097,3282,23:00:00,2488,00:00:00,1
1098,3282,23:00:00,3535,23:00:00,1
1099,3282,23:00:00,4489,23:00:00,1
1100,3282,23:00:00,4754,23:00:00,1
1101,3282,23:00:00,5084,00:00:00,1
1102,3282,23:00:00,5525,00:00:00,1
1103,3282,23:00:00,5540,23:00:00,1
1104,3282,23:00:00,5599,00:00:00,1
1105,3283,01:00:00,2855,01:00:00,1
1106,3283,01:00:00,3115,01:00:00,1
1107,3283,01:00:00,3202,01:00:00,1
1108,3283,01:00:00,4753,01:00:00,1
1109,3283,01:00:00,5109,01:00:00,1
1110,3283,01:00:00,5259,02:00:00,1
1111,3283,02:00:00,3366,03:00:00,1
1112,3283,03:00:00,4756,03:00:00,1
1113,3283,04:00:00,2314,04:00:00,1
1114,3283,04:00:00,4228,04:00:00,1
1115,3283,05:00:00,3374,05:00:00,1
1116,3283,05:00:00,4124,06:00:00,1
1117,3283,06:00:00,3198,06:00:00,2
1118,3283,22:00:00,3281,22:00:00,1
1119,3283,22:00:00,3535,22:00:00,1
1120,3283,22:00:00,5191,23:00:00,1
1121,3283,22:00:00,5959,23:00:00,1
1122,3283,22:00:00,6670,23:00:00,1
1123,3283,23:00:00,2391,23:00:00,1
1124,3283,23:00:00,3199,23:00:00,1
1125,3283,23:00:00,3365,23:00:00,1
1126,3283,23:00:00,5092,23:00:00,1
1127,3283,23:00:00,5181,00:00:00,1
1128,3283,23:00:00,5614,00:00:00,1
1129,3283,23:00:00,5714,00:00:00,1
1130,3284,00:00:00,5104,00:00:00,1
1131,3284,01:00:00,3115,01:00:00,1
1132,3284,03:00:00,5173,04:00:00,1
1133,3284,22:00:00,4316,23:00:00,1
1134,3284,22:00:00,5019,23:00:00,1
1135,3284,22:00:00,5196,23:00:00,1
1136,3284,22:00:00,5445,23:00:00,1
1137,3284,23:00:00,5169,00:00:00,1
1138,3285,22:00:00,3281,22:00:00,1
1139,3285,22:00:00,5170,23:00:00,1
1140,3285,22:00:00,5266,23:00:00,1
1141,3285,23:00:00,5449,00:00:00,1
1142,3286,00:00:00,3371,00:00:00,1
1143,3286,00:00:00,5106,01:00:00,1
1144,3286,23:00:00,5268,00:00:00,1
1145,3288,02:00:00,4591,02:00:00,1
1146,3288,05:00:00,3283,06:00:00,1
1147,3288,23:00:00,3282,23:00:00,1
1148,3289,00:00:00,5189,00:00:00,1
1149,3289,05:00:00,4990,06:00:00,1
1150,3292,03:00:00,4076,03:00:00,1
1151,3292,04:00:00,3374,04:00:00,1
1152,3292,05:00:00,3371,05:00:00,1
1153,3292,05:00:00,4754,05:00:00,1
1154,3293,22:00:00,4833,23:00:00,1
1155,3324,00:00:00,3674,01:00:00,1
1156,3325,00:00:00,4293,00:00:00,1
1157,3325,01:00:00,4582,02:00:00,1
1158,3325,02:00:00,3769,02:00:00,1
1159,3325,03:00:00,4025,04:00:00,1
1160,3325,05:00:00,5092,06:00:00,1
1161,3325,06:00:00,4025,06:00:00,1
1162,3328,00:00:00,4470,01:00:00,1
1163,3328,02:00:00,3512,02:00:00,1
1164,3328,02:00:00,4647,02:00:00,1
1165,3328,03:00:00,3936,03:00:00,1
1166,3328,03:00:00,8216,04:00:00,1
1167,3328,04:00:00,4912,04:00:00,1
1168,3328,05:00:00,3946,05:00:00,1
1169,3328,22:00:00,4648,23:00:00,1
1170,3328,23:00:00,4025,23:00:00,1
1171,3329,23:00:00,4299,23:00:00,1
1172,3330,03:00:00,3248,04:00:00,1
1173,3334,22:00:00,4990,23:00:00,1
1174,3334,23:00:00,6048,23:00:00,1
1175,3335,22:00:00,4647,23:00:00,1
1176,3336,03:00:00,2391,03:00:00,1
1177,3336,22:00:00,3767,23:00:00,1
1178,3338,01:00:00,5171,01:00:00,1
1179,3338,22:00:00,3162,23:00:00,1
1180,3342,04:00:00,4293,05:00:00,1
1181,3342,04:00:00,4822,05:00:00,1
1182,3342,23:00:00,5426,00:00:00,1
1183,3343,00:00:00,2823,00:00:00,1
1184,3343,00:00:00,4038,00:00:00,1
1185,3343,02:00:00,2997,02:00:00,1
1186,3343,06:00:00,4385,06:00:00,1
1187,3343,22:00:00,2390,23:00:00,1
1188,3344,22:00:00,5449,00:00:00,1
1189,3344,23:00:00,3865,23:00:00,1
1190,3362,23:00:00,2314,00:00:00,1
1191,3363,00:00:00,5009,01:00:00,1
1192,3363,04:00:00,4403,05:00:00,1
1193,3363,06:00:00,4576,06:00:00,1
1194,3363,22:00:00,5890,23:00:00,1
1195,3363,23:00:00,4581,00:00:00,1
1196,3364,00:00:00,5531,00:00:00,1
1197,3364,00:00:00,5613,00:00:00,1
1198,3364,01:00:00,5179,02:00:00,1
1199,3364,01:00:00,5278,02:00:00,1
1200,3364,22:00:00,3282,22:00:00,1
1201,3364,22:00:00,5019,23:00:00,1
1202,3364,23:00:00,6129,01:00:00,1
1203,3365,00:00:00,5108,00:00:00,1
1204,3365,01:00:00,3283,01:00:00,1
1205,3365,01:00:00,4659,01:00:00,1
1206,3365,03:00:00,4665,03:00:00,1
1207,3365,22:00:00,5530,23:00:00,1
1208,3365,23:00:00,4576,23:00:00,1
1209,3365,23:00:00,4751,00:00:00,1
1210,3365,23:00:00,4841,00:00:00,1
1211,3365,23:00:00,5269,00:00:00,1
1212,3365,23:00:00,5541,23:00:00,1
1213,3366,00:00:00,3200,00:00:00,1
1214,3366,00:00:00,4026,01:00:00,1
1215,3366,00:00:00,5093,01:00:00,1
1216,3366,01:00:00,4142,01:00:00,1
1217,3366,01:00:00,5340,02:00:00,1
1218,3366,22:00:00,4489,22:00:00,1
1219,3366,22:00:00,4491,23:00:00,1
1220,3366,22:00:00,5194,23:00:00,1
1221,3366,23:00:00,4489,23:00:00,2
1222,3366,23:00:00,4835,00:00:00,1
1223,3366,23:00:00,5530,00:00:00,1
1224,3366,23:00:00,6040,00:00:00,1
1225,3367,01:00:00,4577,01:00:00,1
1226,3367,02:00:00,2855,03:00:00,1
1227,3367,02:00:00,4330,03:00:00,1
1228,3367,03:00:00,5010,03:00:00,1
1229,3367,05:00:00,5353,06:00:00,1
1230,3367,22:00:00,2992,23:00:00,1
1231,3368,00:00:00,2768,00:00:00,1
1232,3368,00:00:00,3115,00:00:00,1
1233,3368,00:00:00,3539,01:00:00,1
1234,3368,01:00:00,2856,01:00:00,1
1235,3368,02:00:00,4490,02:00:00,1
1236,3368,22:00:00,5538,23:00:00,1
1237,3368,23:00:00,4921,00:00:00,1
1238,3368,23:00:00,5272,00:00:00,1
1239,3369,03:00:00,3292,03:00:00,1
1240,3370,00:00:00,2689,01:00:00,1
1241,3370,00:00:00,3452,00:00:00,1
1242,3370,00:00:00,4752,00:00:00,1
1243,3370,01:00:00,3115,02:00:00,1
1244,3370,03:00:00,4667,04:00:00,1
1245,3370,03:00:00,5002,04:00:00,1
1246,3370,04:00:00,3114,04:00:00,1
1247,3370,05:00:00,5353,06:00:00,1
1248,3370,06:00:00,3463,06:00:00,1
1249,3370,22:00:00,4142,23:00:00,1
1250,3370,22:00:00,4490,23:00:00,1
1251,3370,22:00:00,4578,23:00:00,1
1252,3370,23:00:00,2487,23:00:00,1
1253,3370,23:00:00,4489,23:00:00,1
1254,3371,00:00:00,3451,01:00:00,1
1255,3371,01:00:00,3124,02:00:00,1
